Class Catalogue - Class Search Results,,,,,,,
,,,,,,,
Search Type:,Class Search,,,,,,
Session:,Academic Year 2021/2022,,,,,,
Credit Scheme:,Strathclyde Standard 2003 and after,,,,,,
Classification:,Undergraduate,,,,,,
,,,,,,,
,,,,,,,
CODE,TITLE,CREDITS,LEVEL,UG/PG/CE,SEMESTER,EXCHANGE,ELECTIVE
94304,Principles Of Prosthetic And Orthotic Design 3,10,Level 3,Undergraduate,Semester 1 2021/22,Y,NE
AG440,Principles Of Taxation,20,Level 4,Undergraduate,Semester 1 2021/22,N,EO
MM562,Probability 1,20,Level 5,Undergraduate,Semester 1 2021/22,N,PE
MM204,Probability And Statistical Inference,20,Level 2,Undergraduate,Semester 1 2021/22,Y,PE
CP427,Problem Solving,10,Level 4,Undergraduate,Semester 1 2021/22,Y,PE
CP207,Process Analysis And Statistics,20,Level 2,Undergraduate,Semester 1 2021/22,N,NE
CP209,Process Analysis And Statistics,20,Level 2,Undergraduate,Semester 1 2021/22,N,NE
CP964,Process Analysis In Chemical Engineering,20,Level 5,Undergraduate,Semester 1 2021/22,N,NE
CP405,Process Control And Environmental Technology,20,Level 4,Undergraduate,Semester 1 2021/22,Y,NE
CP411,Process Control And Environmental Technology,20,Level 4,Undergraduate,Semester 1 2021/22,N,NE
DM205,Production Techniques 1,20,Level 2,Undergraduate,Semester 1 2021/22,Y,PE
NM327,Professional Development,10,Level 3,Undergraduate,Semester 1 2021/22,Y,EO
CP318,Professional Engineering And Project Management,10,Level 3,Undergraduate,Semester 1 2021/22,N,NE
CS211,Professional Issues In Computing,10,Level 2,Undergraduate,Semester 1 2021/22,Y,PE
X7459,Professional Learning Through Enquiry 1,20,Level 4,Undergraduate,Semester 1 2021/22,N,NE
X3478,Professional Learning Through Enquiry 1 (Gaelic Medium),20,Level 4,Undergraduate,Semester 1 2021/22,N,NE
X9574,Professional Learning Through Enquiry 2,20,Level 5,Undergraduate,Semester 1 2021/22,N,NE
X3582,Professional Learning Through Enquiry 2 (Gaelic Medium),20,Level 5,Undergraduate,Semester 1 2021/22,N,NE
94205,Professional Skills For Healthcare 2,10,Level 2,Undergraduate,Semester 1 2021/22,Y,NE
BE428,Professional Studies And Research Methods In Biomedical Engineering,20,Level 4,Undergraduate,Semester 1 2021/22,Y,PE
BE402,Professional Studies In Biomedical Engineering,10,Level 4,Undergraduate,Semester 1 2021/22,Y,NE
X7345,Professionalism And Teacher Identity 1,20,Level 3,Undergraduate,Semester 1 2021/22,N,NE
CS351,Programming 3,15,Level 3,Undergraduate,Semester 1 2021/22,N,NE
CP529,Programming And Optimisation,10,Level 5,Undergraduate,Semester 1 2021/22,Y,EO
MS215,Programming In R For Beginners,10,Level 2,Undergraduate,Semester 1 2021/22,N,NE
CS311,Programming Language Definition And Implementation,20,Level 3,Undergraduate,Semester 1 2021/22,Y,PE
PH550,Project,40,Level 5,Undergraduate,Semester 1 2021/22,Y,NE
MS418,Project Management,20,Level 4,Undergraduate,Semester 1 2021/22,Y,PE
X9365,Promoting Playful Pedagogies In Practice,20,Level 3,Undergraduate,Semester 1 2021/22,N,NE
M9211,"Property, Trusts And Succession",20,Level 2,Undergraduate,Semester 1 2021/22,Y,NE
94355,Prosthetic And Orthotic Science 3 With Applied Health Service Research,40,Level 3,Undergraduate,Semester 1 2021/22,N,NE
94403,Prosthetics/Orthotics Clinical Placement 1,60,Level 4,Undergraduate,Semester 1 2021/22,N,NE
EE423,Protection Systems,10,Level 4,Undergraduate,Semester 1 2021/22,Y,NE
C8105,Psychology 1a,20,Level 1,Undergraduate,Semester 1 2021/22,Y,PE
CC121,Psychology 1a,20,Level 1,Undergraduate,Semester 1 2021/22,N,NE
C8440,Psychology And Cognitive Neuroscience Of Face Recognition For Exchange,10,Level 4,Undergraduate,Semester 1 2021/22,Y,NE
OS624,Psychology For Beginners,10,Level 1,Undergraduate,Semester 1 2021/22,N,NE
L5109,Psychology For Social Work,20,Level 1,Undergraduate,Semester 1 2021/22,N,PE
C8439,Psychology Of Mental Health For Exchange Students,10,Level 4,Undergraduate,Semester 1 2021/22,Y,NE
M9410,Public International Law,20,Level 4,Undergraduate,Semester 1 2021/22,N,PE
M9207,Public Law 2,20,Level 2,Undergraduate,Semester 1 2021/22,Y,NE
M9214,Public Law 2 (Clinical),20,Level 2,Undergraduate,Semester 1 2021/22,N,NE
MM558,Pure Analysis 1,15,Level 5,Undergraduate,Semester 1 2021/22,N,PE
DM404,Quality Management,20,Level 4,Undergraduate,Semester 1 2021/22,Y,PE
CS259,Quantitative Methods For Computer Science,10,Level 2,Undergraduate,Semester 1 2021/22,Y,NE
CP316,Reactors,10,Level 3,Undergraduate,Semester 1 2021/22,Y,NE
CP321,Reactors,10,Level 3,Undergraduate,Semester 1 2021/22,N,NE
X7333,Religious And Moral Education And Health And Wellbeing 1,20,Level 3,Undergraduate,Semester 1 2021/22,Y,NE
ME504,Renewable Energy Systems,10,Level 5,Undergraduate,Semester 1 2021/22,N,NE
B6444,Research Investigation 1,20,Level 4,Undergraduate,Semester 1 2021/22,N,NE
L5322,Research Methods,20,Level 3,Undergraduate,Semester 1 2021/22,N,NE
C8321,Research Methods And Data Analysis,20,Level 3,Undergraduate,Semester 1 2021/22,N,PE
L2305,Research Methods For Political Scientists,20,Level 3,Undergraduate,Semester 1 2021/22,Y,NE
L5335,Research Methods For Social Policy,20,Level 3,Undergraduate,Semester 1 2021/22,N,NE
X7499,Research Methods For Tesol,20,Level 4,Undergraduate,Semester 1 2021/22,Y,NE
BE403,Research Methods In Biomedical Engineering,10,Level 4,Undergraduate,Semester 1 2021/22,Y,NE
PH551,Research Skills,20,Level 5,Undergraduate,Semester 1 2021/22,Y,NE
DM502,Research Studies,20,Level 5,Undergraduate,Semester 1 2021/22,N,PE
DM509,Research Studies,30,Level 5,Undergraduate,Semester 1 2021/22,N,NE
NM521,Risers And Mooring Lines,10,Level 5,Undergraduate,Semester 1 2021/22,Y,NE
EE405,Robotics,10,Level 4,Undergraduate,Semester 1 2021/22,Y,NE
EO405,Robotics And Control,20,Level 4,Undergraduate,Semester 1 2021/22,N,EO
CL514,"Rock Mechanics, Tunnelling And Groundwater",10,Level 5,Undergraduate,Semester 1 2021/22,Y,EO
M9362,Roman Law,20,Level 3,Undergraduate,Semester 1 2021/22,Y,EO
EE210,Roprohand: Robotic Prosthetic Hand Design (Vip) - S1,10,Level 2,Undergraduate,Semester 1 2021/22,N,PE
EE324,Roprohand: Robotic Prosthetic Hand Design (Vip) - S1,10,Level 3,Undergraduate,Semester 1 2021/22,N,PE
EE425,Roprohand: Robotic Prosthetic Hand Design (Vip) - S1,10,Level 4,Undergraduate,Semester 1 2021/22,N,PE
EE522,Roprohand: Robotic Prosthetic Hand Design (Vip) - S1,10,Level 5,Undergraduate,Semester 1 2021/22,N,PE
CP530,Safety Management Practices,10,Level 5,Undergraduate,Semester 1 2021/22,Y,EO
X7332,Science And Technology In The Primary School,20,Level 3,Undergraduate,Semester 1 2021/22,Y,NE
V1344,"Science, Technology And American Society",20,Level 3,Undergraduate,Semester 1 2021/22,Y,EO
M9452,Scottish Private Law 1(Family Law),20,Level 4,Undergraduate,Semester 1 2021/22,N,NE
L5217,Scottish Social Policy Since 1845,20,Level 2,Undergraduate,Semester 1 2021/22,Y,PE
NM423,Seakeeping And Manoeuvring,20,Level 4,Undergraduate,Semester 1 2021/22,Y,NE
L2431,"Seminar In Philosphy, Politics And Economics",20,Level 4,Undergraduate,Semester 1 2021/22,N,NE
EO401,"Sensors, Systems, Signals And Instrumentation",20,Level 4,Undergraduate,Semester 1 2021/22,N,EO
V1346,"Sex, Medicine And Society In Britain And Ireland, 1880s - 1980s",20,Level 3,Undergraduate,Semester 1 2021/22,Y,EO
V1468,"Sex, Medicine And Society In Britain And Ireland, 1880s - 1980s",20,Level 4,Undergraduate,Semester 1 2021/22,N,EO
QQ304,"Sex, Revenge And Corruption In Renaissance Drama",20,Level 3,Undergraduate,Semester 1 2021/22,Y,PE
EE209,Sgmvp: Smart Grid Monitoring And Visualisation Platform (Vip) - S1,10,Level 2,Undergraduate,Semester 1 2021/22,N,PE
EE323,Sgmvp: Smart Grid Monitoring And Visualisation Platform (Vip) - S1,10,Level 3,Undergraduate,Semester 1 2021/22,N,PE
EE424,Sgmvp: Smart Grid Monitoring And Visualisation Platform (Vip) - S1,10,Level 4,Undergraduate,Semester 1 2021/22,N,PE
EE521,Sgmvp: Smart Grid Monitoring And Visualisation Platform (Vip) - S1,10,Level 5,Undergraduate,Semester 1 2021/22,N,PE
NM530,Ship Powering In Service,10,Level 5,Undergraduate,Semester 1 2021/22,Y,PE
NM404,Ship Structural Dynamics,10,Level 4,Undergraduate,Semester 1 2021/22,Y,PE
NM532,Shipping Economics And Market Sector Analysis,10,Level 5,Undergraduate,Semester 1 2021/22,Y,PE
CL508,Site Investigation And Risk Assessment,10,Level 5,Undergraduate,Semester 1 2021/22,N,EO
QQ425,"Sixties Britain: Literature, Culture, Counterculture",20,Level 4,Undergraduate,Semester 1 2021/22,Y,EO
B6231,Slp1: Developmental Speech Disorders,20,Level 2,Undergraduate,Semester 1 2021/22,Y,PE
MK425,Small Business Marketing,20,Level 4,Undergraduate,Semester 1 2021/22,N,EO
EE111,Smart Grid Monitoring And Visualisation Platform (Vip) - S1,10,Level 1,Undergraduate,Semester 1 2021/22,N,PE
EE211,Smart Voice (Vip) - S1,10,Level 2,Undergraduate,Semester 1 2021/22,N,PE
EE326,Smart Voice (Vip) - S1,10,Level 3,Undergraduate,Semester 1 2021/22,N,PE
EE426,Smart Voice (Vip) - S1,10,Level 4,Undergraduate,Semester 1 2021/22,N,PE
EE523,Smart Voice (Vip) - S1,10,Level 5,Undergraduate,Semester 1 2021/22,N,PE
C8202,Social And Health Psychology,20,Level 2,Undergraduate,Semester 1 2021/22,Y,NE
MK418,Social Marketing,20,Level 4,Undergraduate,Semester 1 2021/22,N,EO
L5117,Social Policy And Society In Contemporary Scotland,20,Level 1,Undergraduate,Semester 1 2021/22,Y,PE
L5313,Social Research And Social Work,20,Level 3,Undergraduate,Semester 1 2021/22,N,NE
X7334,Social Research Methods,10,Level 3,Undergraduate,Semester 1 2021/22,N,NE
L5312,Social Work Approaches And Methods,20,Level 3,Undergraduate,Semester 1 2021/22,N,NE
L5311,Social Work In A Global Context,20,Level 3,Undergraduate,Semester 1 2021/22,N,NE
L5201,Social Work Organisation And Collaborative Practice,20,Level 2,Undergraduate,Semester 1 2021/22,N,NE
L5206,Social Work Processes And Practice,20,Level 2,Undergraduate,Semester 1 2021/22,N,NE
CS409,Software Architecture And Design,20,Level 4,Undergraduate,Semester 1 2021/22,Y,NE
CS114,Software Engineering 1 (Ga),20,Level 1,Undergraduate,Semester 1 2021/22,N,NE
EE113,Solar Microgrids For Sustainable Development (Vip4sd),10,Level 1,Undergraduate,Semester 1 2021/22,N,PE
EE275,Solar Microgrids For Sustainable Development (Vip4sd),10,Level 2,Undergraduate,Semester 1 2021/22,N,PE
EE330,Solar Microgrids For Sustainable Development (Vip4sd),10,Level 3,Undergraduate,Semester 1 2021/22,N,PE
EE497,Solar Microgrids For Sustainable Development (Vip4sd),10,Level 4,Undergraduate,Semester 1 2021/22,N,PE
EE586,Solar Microgrids For Sustainable Development (Vip4sd),10,Level 5,Undergraduate,Semester 1 2021/22,N,PE
QQ428,Soviet Literature In Translation 1917-1967,20,Level 4,Undergraduate,Semester 1 2021/22,Y,PE
ME512,Spaceflight Mechanics,10,Level 5,Undergraduate,Semester 1 2021/22,Y,NE
R4107,Spanish 1a,20,Level 1,Undergraduate,Semester 1 2021/22,Y,PE
R4325,Spanish 1a (Cced),20,Level 3,Undergraduate,Semester 1 2021/22,Y,NE
OS735,Spanish 1a (Online),10,Level 1,Undergraduate,Semester 1 2021/22,N,NE
OS736,Spanish 1b (Online),10,Level 1,Undergraduate,Semester 1 2021/22,N,NE
OS737,Spanish 2 (Online),10,Level 1,Undergraduate,Semester 1 2021/22,N,NE
OS738,Spanish 3 (Online),10,Level 1,Undergraduate,Semester 1 2021/22,N,NE
R4329,Spanish 3a (Cced),20,Level 3,Undergraduate,Semester 1 2021/22,Y,NE
OS739,Spanish 4 (Online),10,Level 1,Undergraduate,Semester 1 2021/22,N,NE
R4206,Spanish Language 2a,20,Level 2,Undergraduate,Semester 1 2021/22,Y,PE
R4327,Spanish Language 2a (Cced),20,Level 3,Undergraduate,Semester 1 2021/22,Y,NE
R4308,Spanish Language 3a,20,Level 3,Undergraduate,Semester 1 2021/22,Y,PE
L5413,Specialist Pathway,20,Level 4,Undergraduate,Semester 1 2021/22,N,PE
M9361,Sports Law,20,Level 3,Undergraduate,Semester 1 2021/22,Y,EO
B1226,Sports Practice 2,20,Level 2,Undergraduate,Semester 1 2021/22,N,NE
OS636,Stand-Up Comedy 1,10,Level 1,Undergraduate,Semester 1 2021/22,N,NE
OS637,Stand-Up Comedy 2,10,Level 1,Undergraduate,Semester 1 2021/22,N,NE
MM404,Statistical Modelling And Analysis,20,Level 4,Undergraduate,Semester 1 2021/22,N,PE
MM560,Statistics 1,15,Level 5,Undergraduate,Semester 1 2021/22,N,PE
MM131,Statistics For Mathematics Teachers (Autumn),10,Level 1,Undergraduate,Semester 1 2021/22,N,NE
MM129,Statistics For Nhs Staff (Autumn),10,Level 1,Undergraduate,Semester 1 2021/22,N,NE
EF300,Stem Engagement And Support,10,Level 3,Undergraduate,Semester 1 2021/22,N,EO
ME415,Strategic Analysis Of Engineering Business Case Studies,10,Level 4,Undergraduate,Semester 1 2021/22,Y,NE
EO205,Structural Analysis 2,20,Level 2,Undergraduate,Semester 1 2021/22,N,NE
CL335,Structural Engineering 1a (Exchange),10,Level 3,Undergraduate,Semester 1 2021/22,Y,EO
CL449,Structural Engineering 2a (Exchange),10,Level 4,Undergraduate,Semester 1 2021/22,Y,EO
16327,Structural Mechanics,10,Level 3,Undergraduate,Semester 1 2021/22,Y,NE
CL246,Structural Mechanics & Materials Ii,20,Level 2,Undergraduate,Semester 1 2021/22,N,NE
EO301,Structure And Properties Of Engineering Materials,20,Level 3,Undergraduate,Semester 1 2021/22,N,PE
NM523,Systems Availability And Maintenance,10,Level 5,Undergraduate,Semester 1 2021/22,Y,PE
OS643,Taking Acrylics Further 1,10,Level 1,Undergraduate,Semester 1 2021/22,N,NE
OS644,Taking Acrylics Further 2,10,Level 1,Undergraduate,Semester 1 2021/22,N,NE
OS168,Taking Acrylics Further 3,10,Level 1,Undergraduate,Semester 1 2021/22,N,NE
OS617,Taking Creative Writing Further 1,10,Level 1,Undergraduate,Semester 1 2021/22,N,NE
OS618,Taking Creative Writing Further 2,10,Level 1,Undergraduate,Semester 1 2021/22,N,NE
OS175,Taking Creative Writing Further 3,10,Level 1,Undergraduate,Semester 1 2021/22,N,NE
OS648,Taking Life Drawing Further,10,Level 1,Undergraduate,Semester 1 2021/22,N,NE
OS646,Taking Portraiture Further,10,Level 1,Undergraduate,Semester 1 2021/22,N,NE
OS658,Taking Watercolours Further 1,10,Level 1,Undergraduate,Semester 1 2021/22,N,NE
OS649,Taking Watercolours Further 2,10,Level 1,Undergraduate,Semester 1 2021/22,N,NE
OS650,Taking Watercolours Further 3,10,Level 1,Undergraduate,Semester 1 2021/22,N,NE
OS176,Taking Watercolours Further 4,10,Level 1,Undergraduate,Semester 1 2021/22,N,NE
AB316,Technology Studies 3,20,Level 3,Undergraduate,Semester 1 2021/22,Y,NE
M9442,Terrorism & The Law,20,Level 4,Undergraduate,Semester 1 2021/22,Y,EO
X7348,"Tesol 2: Methods, Approaches And Techniques In Language Teaching",20,Level 3,Undergraduate,Semester 1 2021/22,Y,NE
X7454,Tesol 3: Current Issues In Language Education,20,Level 4,Undergraduate,Semester 1 2021/22,Y,NE
V1429,The 1707 Act Of Union In A British And European Context 1,20,Level 4,Undergraduate,Semester 1 2021/22,N,NE
QQ335,The American Novel (1925-Present) - S1,20,Level 3,Undergraduate,Semester 1 2021/22,Y,EO
QQ413,The American West In Fiction And Film,20,Level 4,Undergraduate,Semester 1 2021/22,Y,NE
OS634,The Art Of Directing,10,Level 1,Undergraduate,Semester 1 2021/22,N,NE
CL523,The Construction Industry Client,10,Level 5,Undergraduate,Semester 1 2021/22,N,EO
QQ203,The Construction Of Scotland: Text And Context,20,Level 2,Undergraduate,Semester 1 2021/22,Y,EO
QQ417,The Dramatic Work In Performance,20,Level 4,Undergraduate,Semester 1 2021/22,Y,NE
L5323,The Education Of Looked After Children,20,Level 3,Undergraduate,Semester 1 2021/22,N,PE
V1707,"The Last Empire: The History Of The Soviet Union, 1917-1991: I",20,Level 4,Undergraduate,Semester 1 2021/22,Y,EO
21551,The Maritime Regulatory Framework,10,Level 5,Undergraduate,Semester 1 2021/22,Y,NE
MG317,The Reflective Manager,20,Level 3,Undergraduate,Semester 1 2021/22,Y,PE
V1709,"The Rise, Fall, And Enduring Impact Of Atlantic Piracy, 1660-1730 I",20,Level 4,Undergraduate,Semester 1 2021/22,N,EO
V1711,"The Russian Revolution And Its Global Impact, 1917-1928",20,Level 3,Undergraduate,Semester 1 2021/22,Y,EO
V1712,"The Russian Revolution And Its Global Impact, 1917-1928",20,Level 4,Undergraduate,Semester 1 2021/22,Y,EO
V1409,The Scramble For The Middle East 1,20,Level 4,Undergraduate,Semester 1 2021/22,Y,NE
LC253,The Societal Context Of Professional Working,20,Level 2,Undergraduate,Semester 1 2021/22,N,NE
MW263,The Societal Context Of Professional Working,20,Level 2,Undergraduate,Semester 1 2021/22,N,NE
R4374,The Struggle For Modernity In Spain & Latin America-Erasmus/Jya/Overseas,10,Level 3,Undergraduate,Semester 1 2021/22,Y,PE
V1435,The United States Between The Wars 1,20,Level 4,Undergraduate,Semester 1 2021/22,N,NE
NM402,Theory And Practice Of Marine Cfd,10,Level 4,Undergraduate,Semester 1 2021/22,Y,NE
ME302,Thermodynamics 3,10,Level 3,Undergraduate,Semester 1 2021/22,Y,NE
X2202,Thinking In And About Education,20,Level 2,Undergraduate,Semester 1 2021/22,Y,EO
MM515,Topics In Applied Analysis,20,Level 5,Undergraduate,Semester 1 2021/22,N,PE
MM517,Topics In Applied Mathematics,20,Level 5,Undergraduate,Semester 1 2021/22,N,PE
MM516,Topics In Applied Statistics,20,Level 5,Undergraduate,Semester 1 2021/22,N,PE
MM519,Topics In Biological And Ecological Modelling,20,Level 5,Undergraduate,Semester 1 2021/22,N,PE
CS109,Topics In Computing 1,10,Level 1,Undergraduate,Semester 1 2021/22,Y,NE
EC315,Topics In Microeconomics With Cross Section Econometrics,20,Level 3,Undergraduate,Semester 1 2021/22,N,PE
PH454,Topics In Nanoscience,20,Level 4,Undergraduate,Semester 1 2021/22,Y,NE
PH455,Topics In Photonics,20,Level 4,Undergraduate,Semester 1 2021/22,Y,NE
PH462,Topics In Quantum Optics,20,Level 4,Undergraduate,Semester 1 2021/22,Y,NE
PH453,Topics In Solid State Physics,20,Level 4,Undergraduate,Semester 1 2021/22,Y,NE
AG438,Understanding Accounting Technologies And Institutional Structures,20,Level 4,Undergraduate,Semester 1 2021/22,N,EO
MS361,Understanding And Optimizing Business Systems,20,Level 3,Undergraduate,Semester 1 2021/22,Y,PE
OS714,Understanding Autosomal Dna Testing For Genealogy: A Beginners Guide,10,Level 1,Undergraduate,Semester 1 2021/22,N,NE
CC254,Understanding Consumers And Markets,20,Level 2,Undergraduate,Semester 1 2021/22,N,PE
MK209,Understanding Consumers And Markets,20,Level 2,Undergraduate,Semester 1 2021/22,Y,PE
CH459,Understanding Molecules And Materials,5,Level 4,Undergraduate,Semester 1 2021/22,Y,NE
CH574,Understanding Molecules And Materials,5,Level 5,Undergraduate,Semester 1 2021/22,Y,NE
L5115,Understanding Social Science And Social Research,20,Level 1,Undergraduate,Semester 1 2021/22,N,NE
L5332,Understanding Welfare Reform,20,Level 3,Undergraduate,Semester 1 2021/22,Y,PE
L2405,United States National Security Policy,20,Level 4,Undergraduate,Semester 1 2021/22,N,EO
22467,Urban Design 1,10,Level 4,Undergraduate,Semester 1 2021/22,Y,PE
V1398,"Us Foreign Policy, 1945-1989",20,Level 3,Undergraduate,Semester 1 2021/22,Y,EO
V1705,"Us Foreign Policy, 1945-1989",20,Level 4,Undergraduate,Semester 1 2021/22,Y,EO
OS676,Using Technology In Family History Research (Online),10,Level 1,Undergraduate,Semester 1 2021/22,N,NE
Z1401,Venture Management In Practice,20,Level 4,Undergraduate,Semester 1 2021/22,N,NE
QQ714,Victorian Gothic,20,Level 4,Undergraduate,Semester 1 2021/22,Y,NE
QQ607,Victorian Literature,20,Level 3,Undergraduate,Semester 1 2021/22,Y,PE
DM105,Vip - Robotic Vehicles For Education And Research (Sem 1),10,Level 1,Undergraduate,Semester 1 2021/22,N,NE
DM207,Vip - Robotic Vehicles For Education And Research (Sem 1),10,Level 2,Undergraduate,Semester 1 2021/22,N,NE
DM310,Vip - Robotic Vehicles For Education And Research (Sem 1),10,Level 3,Undergraduate,Semester 1 2021/22,N,NE
DM409,Vip - Robotic Vehicles For Education And Research (Sem 1),10,Level 4,Undergraduate,Semester 1 2021/22,N,NE
DM507,Vip - Robotic Vehicles For Education And Research (Sem 1),10,Level 5,Undergraduate,Semester 1 2021/22,N,NE
X7328,Vip - Stem Education And Public Engagement (Sem 1),10,Level 3,Undergraduate,Semester 1 2021/22,N,NE
X9176,Vip - Stem Education And Public Engagement (Sem 1),10,Level 1,Undergraduate,Semester 1 2021/22,N,NE
X9293,Vip - Stem Education And Public Engagement (Sem 1),10,Level 2,Undergraduate,Semester 1 2021/22,N,NE
X9571,Vip - Stem Education And Public Engagement (Sem 1),10,Level 5,Undergraduate,Semester 1 2021/22,N,NE
EE321,Vip - Sustainable Energy For Development Sem 1,10,Level 3,Undergraduate,Semester 1 2021/22,N,NE
